#CELL fcp1 ffp2 fcp2 fp4 ff4 fp5 ff5 fa6 fw6 fs6 fw7 fs7 fw3 fo3 tauveg focp4 focp5 focs7 rhop12 rho45 rhop45 rhob4 rhos6 rhos7 rhob5 rho3 scavrain scavsnow intercept A perc4 perc5 perc3 perc6 LAI mveg h4 h6 h7 mtc4air mtc4water diff6air diff6water mtc6air diff7water seddep sedresup runoff6solids sedburial diffstrato convec6solids mtcairvegair vegwateruptake mtc25air mtc25water resusp6 prodaerosol5 partsink5 focs6 vrain perc9 mtccaerosol1 mtcfaerosol2 mtccaerosol2 cfom1 ffom2 cfom2 dc1 df2 dc2
4376 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4377 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4378 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4379 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4380 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4381 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4382 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4383 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4384 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4385 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4386 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4387 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4388 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4389 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4390 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4391 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5547 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4392 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4393 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4394 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4395 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4396 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5548 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4397 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4398 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4399 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4400 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4401 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5548 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4402 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4403 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4404 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4405 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5548 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4406 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4407 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4408 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4409 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.88587091587927E-011 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4410 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.88587091587927E-011 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4411 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0.0011422477 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.88587091587927E-011 1.57248E-007 0 25200 0.9988577271 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4412 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.88587091587927E-011 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4413 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5548 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.86633962109361E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4414 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.86633962109361E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4415 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.86633962109361E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4416 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 28318091346.5546 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.86633962109361E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4417 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.4065783201116E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4418 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.4065783201116E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4419 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.4065783201116E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4420 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8668 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.4065783201116E-010 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4421 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.37520378967925E-011 1.57248E-007 0 25200 1 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4422 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0.00036436 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.37520378967925E-011 1.57248E-007 0 25200 0.9996356201 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
4423 6.07E-014 1.4E-013 8.89E-013 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0.0151929247 0 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.37520378967925E-011 1.57248E-007 0 25200 0.9848070526 0.001 3.6 20 0.2 0.3 0.1 0.0000009 0.00000035 0.000003
